,review,is_bad_review,review_clean,neg,neu,pos,compound,nb_chars,nb_words,word_also,word_amaze,word_amsterdam,word_area,word_around,word_arrive,word_ask,word_bar,word_bathroom,word_beautiful,word_bed,word_big,word_book,word_breakfast,word_building,word_centre,word_check,word_city,word_clean,word_coffee,word_come,word_comfortable,word_construction,word_could,word_day,word_design,word_door,word_even,word_floor,word_food,word_friendly,word_get,word_go,word_good,word_great,word_helpful,word_hotel,word_like,word_little,word_location,word_lot,word_lovely,word_make,word_nice,word_night,word_noise,word_old,word_one,word_park,word_pay,word_place,word_really,word_renovation,word_restaurant,word_room,word_shower,word_sleep,word_spacious,word_staff,word_stay,word_take,word_time,word_tram,word_use,word_view,word_walk,word_well,word_window,word_work,word_would
21, Our room was an overrated disaster room 231 dirty smelly hot and very noisy of the banging doors in the corridor and from the other rooms We moved the couch a bid and the dirt and dust of months no cleaning appeared the smell of the gutter was very disturbing the lighting was too weak and a black bathroom is the worst design disaster one can imagine We found the whole hotel dirty dusty and dated To spend more then 243 Euros for a dirty attic room is daylight robbery  The breakfast was the only positive element of this hotel original in taste and a good selection of selection of health food dishes on the buffet We did not try the restaurant but the whole set up with its view and terrace on the park is exceptional We had a wedding in the hotel s chapel so the convenience of just walking upstairs after the party was our reason of selecting this location ,1,room overrate disaster room dirty smelly hot noisy bang door corridor room move couch bid dirt dust month clean appear smell gutter disturb light weak black bathroom bad design disaster one imagine find whole hotel dirty dusty date spend euros dirty attic room daylight robbery breakfast positive element hotel original taste good selection selection health food dish buffet try restaurant whole set view terrace park exceptional wedding hotel chapel convenience walk upstairs party reason select location,0.286,0.579,0.135,-0.9423,505,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20917038125902757,0.0,0.0,0.0,0.0,0.1872039403151333,0.0,0.0,0.0,0.0,0.23386177321380056,0.0,0.0,0.0,0.0,0.0,0.0,0.26866233559490316,0.2761304130995783,0.0,0.0,0.2554317758201104,0.0,0.0,0.0,0.1818378963826001,0.0,0.0,0.39157888620803294,0.0,0.0,0.16113925910313223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22481881211965582,0.16532685778378023,0.0,0.0,0.0,0.0,0.19292797745695162,0.44094937063994444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2761304130995783,0.23386177321380056,0.0,0.0,0.0,0.0
22, Sadly I cannot say that the rooms are clean enough for me When we got in our room we immediately notice there s something wet and sticky like juice or something just next to our bed We called the front desk and they said they will send a cleaning lady to us We waited at least half an hour and no one showed up We had to go to the front desk and complain again When we got back later in the evening the juice has been removed but there s still some hair on the spot We were however no interest to complain anymore Also on the wall in the room on the curtain and in the bathroom there s a lot of stains which I had to ignore the whole time I didn t feel comfortable at all The staff at front desk are very friendly However I guess they pay really bad to their cleaning ladies First you will not be greeted by the cleaning staffs if you run into one at the hallway What more annoying is that I got woke up at 7 in the morning by the cleaning ladies because they closed the doors so loudly when they were cleaning other rooms And they didn t close it loudly just once but for at least on hour They kept open and close the door I was really annoyed I was in my holiday and I just wanted to have a good sleep at least The parking place was small but ok When we arrived the ticket machine was broken Someone told us we don t need a ticket to get in for now and we just have to inform the front desk when we check in We did so and paid for 2 days when we checked out When we drove out the ticket machine was broken again So we didn t actually have to plug in the ticket which we have paid with a lot of money Of course we should pay for it because we parked there but still I was not so happy because I have the feeling that I paid for nothing  The location is good You need 15min to 20min walk to the center depends on your speed The hotel locates in a beautiful park and have a nice interior design The bed was really comfortable ,0,sadly cannot say room clean enough get room immediately notice something wet sticky like juice something next bed call front desk say send cleaning lady wait least half hour one show go front desk complain get back later even juice remove still hair spot however interest complain anymore also wall room curtain bathroom lot stain ignore whole time feel comfortable staff front desk friendly however guess pay really bad cleaning lady first greet cleaning staff run one hallway annoy get woke morning cleaning lady close door loudly clean room close loudly least hour keep open close door really annoy holiday want good sleep least parking place small ok arrive ticket machine break someone tell need ticket get inform front desk check pay day check drove ticket machine break actually plug ticket pay lot money course pay park still happy feeling pay nothing location good need walk center depend speed hotel locate beautiful park nice interior design bed really comfortable,0.154,0.639,0.207,0.9278,975,159,0.09537950535412487,0.0,0.0,0.0,0.0,0.11261858598237012,0.0,0.0,0.08530922871683094,0.08530922871683094,0.13662817105382813,0.0,0.0,0.0,0.0,0.0,0.2191455262155995,0.0,0.19075901070824974,0.0,0.0,0.17996695838147428,0.0,0.0,0.10677087767155775,0.10957276310779974,0.22523717196474025,0.09169137306878725,0.0,0.0,0.08118624760045,0.3534202063656053,0.08998347919073714,0.14832358767545284,0.0,0.0,0.05323458092414357,0.09169137306878725,0.0,0.06571994479976834,0.20352329941216232,0.0,0.0,0.08998347919073714,0.0,0.0,0.0,0.1833827461375745,0.1348556773556369,0.5478638155389988,0.10677087767155775,0.27507411920636177,0.0,0.0,0.1798392797586497,0.0,0.10957276310779974,0.0,0.12507097710588963,0.0,0.0,0.10417673694441203,0.0,0.0,0.0,0.09537950535412487,0.0,0.0,0.0,0.0
23, Transportation was a bit of a pain but on route to your destination there is amazing views at every corner  Bed was extremely comfy and the staff where well spoken they also gave us all the help with easiest way to city centre and all the relevant transportation tickets and unique locations to visit will definitely be returning as this city is beautiful and the people are so friendly ,0,transportation bit pain route destination amaze view every corner bed extremely comfy staff well spoken also give help easiest way city centre relevant transportation ticket unique location visit definitely return city beautiful people friendly,0.065,0.515,0.419,0.9506,244,34,0.26513503763194035,0.31305606924287005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23714177885711377,0.18989884220642633,0.0,0.0,0.0,0.0,0.31305606924287005,0.0,0.5936013311106881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2256807553448948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18268767460012897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17383555355269778,0.0,0.0,0.0,0.0,0.0,0.31305606924287005,0.0,0.2765960611441594,0.0,0.0,0.0
24, Nothing  Lovely hotel with extremely comfortable huge double bed We stayed in the split level room which we really liked If you have difficulty getting up stairs request if you can stay in a room all on one level The Oosterpark is beautiful the shops and restaurants are great with lots of variety to choose from You can get the Metro close by 8min walk or the Tram is a short walk away and runs from the station and you can get off within a 5 mins walk to the Hotel All in all a beautiful hotel with friendly staff shampoo and soap in the shower Tea and coffee facilities in your room and in a location that is more relaxing than the central Amsterdam We will be returning ,0,nothing lovely hotel extremely comfortable huge double bed stayed split level room really like difficulty get stairs request stay room one level oosterpark beautiful shop restaurant great lot variety choose get metro close walk tram short walk away run station get within min walk hotel beautiful hotel friendly staff shampoo soap shower tea coffee facility room location relax central amsterdam return,0.069,0.609,0.322,0.9691,402,61,0.0,0.0,0.18732577202785117,0.0,0.0,0.0,0.0,0.0,0.0,0.2838007064479139,0.11363123324696278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18225945800461965,0.0,0.14967533611011305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13504233228589244,0.44090000174156535,0.0,0.0,0.13504233228589244,0.0,0.2656455561896882,0.15251618636992242,0.0,0.10931623132945036,0.16926672829122147,0.14696666724718846,0.0,0.0,0.0,0.0,0.0,0.15251618636992242,0.0,0.0,0.0,0.15251618636992242,0.0,0.13088157120114965,0.22435372208674906,0.15865089514525604,0.0,0.0,0.1040193194589842,0.14967533611011305,0.0,0.0,0.17328389896947669,0.0,0.0,0.47595268543576813,0.0,0.0,0.0,0.0
25, The bathroom in our room was a black glass box It theory it s cool in practice it leaves a lot to be desired Little privacy not enough light at the mirror and the shower leaked into the hall It did however allow for a loft space with a desk chairs and a second tv  Great location in the park near museums and restaurants Perfect launch pad for many walking and day trips Beautiful old building former orphanage and spacious rooms Big breakfast spread perfect for starting the day off right Friendly and helpful staff I m,0,bathroom room black glass box theory cool practice leave lot desire little privacy enough light mirror shower leak hall however allow loft space desk chair second tv great location park near museums restaurant perfect launch pad many walk day trip beautiful old building former orphanage spacious room big breakfast spread perfect start day right friendly helpful staff,0.046,0.591,0.363,0.9769,369,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18971580494677334,0.18971580494677334,0.0,0.24367451524194902,0.0,0.1697924247798368,0.19648928944623417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4748870270429874,0.0,0.0,0.0,0.0,0.0,0.18054687102204034,0.0,0.0,0.0,0.18054687102204034,0.231674507007213,0.0,0.0,0.2374435135214937,0.14615197460208296,0.22630369043404402,0.0,0.0,0.0,0.0,0.0,0.25044799974140985,0.0,0.149950091953647,0.0,0.0,0.0,0.0,0.17498407910187253,0.19996871518854129,0.21211069313199468,0.0,0.25044799974140985,0.1390701888530962,0.0,0.0,0.0,0.0,0.0,0.0,0.21211069313199468,0.0,0.0,0.0,0.0
26, Nothing at all to do with the Hotel of course but people tend to Slam their bedroom doors as they leave so if you re thinking of having a little lay in just be prepared for a Slam to awake you Other than that nothing to fault at all  The Hotel itself is in a lovely location a 5min if that tram ride into the center Train right outside the Hotel easy access to everywhere The Staff are super friendly and always on hand to help and advice Wonderful bright comfortable and clean rooms Beds are amazing felt as if we were sleeping on clouds Bathroom was clean spacious and airy We had Shampoo Body wash there alongside hair dryer towels safe wardrobe hangers clothes holders desk chair room service hair dryer fridge kettle and cups teas and coffees It literally has everything you need in the room Perfect Hotel couldn t fault it at all The lovely smell from the restaurant downstairs is great Tennis court outside the Hotel little pond as well and a huge park to walk around ,0,nothing hotel course people tend slam bedroom door leave think little lay prepare slam awake nothing fault hotel lovely location tram ride center train right outside hotel easy access everywhere staff super friendly always hand help advice wonderful bright comfortable clean room bed amaze felt sleep cloud bathroom clean spacious airy shampoo body wash alongside hair dryer towel safe wardrobe hanger clothe holder desk chair room service hair dryer fridge kettle cup teas coffee literally everything need room perfect hotel fault lovely smell restaurant downstairs great tennis court outside hotel little pond well huge park walk around,0.089,0.519,0.392,0.9909,638,97,0.0,0.18828443972061332,0.0,0.0,0.1785077898599656,0.0,0.0,0.0,0.14262654953295772,0.0,0.11421275810082211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3189256297222902,0.18319219807662315,0.0,0.150441322058436,0.0,0.0,0.0,0.0,0.18828443972061332,0.0,0.0,0.0,0.13573343164566706,0.0,0.0,0.0,0.13573343164566706,0.0,0.445008395178799,0.0,0.3570155797199312,0.10987567351477057,0.0,0.2954375823538957,0.0,0.0,0.0,0.0,0.0,0.0,0.11273106225123783,0.0,0.0,0.0,0.0,0.13155137724294638,0.22550188585934264,0.0,0.18319219807662315,0.18828443972061332,0.10455165390452759,0.0,0.0,0.0,0.17417070527391407,0.0,0.0,0.1594628148611451,0.1663559327484358,0.0,0.0,0.0
27, Careful they are still renovating the building and start at 8am so it suits for business people but if you want a relaxing stay the noise can annoy you  Great hotel original concept style,0,careful still renovate build start suit business people want relax stay noise annoy great hotel original concept style,0.107,0.443,0.45,0.8074,118,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4671349173829752,0.0,0.30630472890311633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6479924299195022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5177530229561278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28, We had 2 different rooms here and both were duplexes with identical floorplans There was very little space and the staircase was precarious with no handrail Was kind of a pain to have to go downstairs every time we needed something out of our luggage or needed to use the bathroom  The hotel itself is beautiful restaurant is very good and the adjacent park is gorgeous with beautiful birds and rabbits ,0,different room duplex identical floorplans little space staircase precarious handrail kind pain go downstairs every time need something luggage need use bathroom hotel beautiful restaurant good adjacent park gorgeous beautiful bird rabbit,0.07,0.549,0.382,0.9413,238,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26999099708477436,0.5399819941695487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2847843033314281,0.23471102675545377,0.0,0.0,0.1684795162174988,0.0,0.3379139180574134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2133990620912015,0.0,0.0,0.0,0.0,0.24902577834213865,0.14229113071170557,0.0,0.0,0.0,0.0,0.0,0.0,0.3297038492051309,0.0,0.3467814679582488,0.0,0.0,0.0,0.0,0.0,0.0
29, There is an ongoing construction enlarging the hotel The hotel s restaurant is nice but overpriced The bathroom is not very practical  The hotel is located in a beautiful old monastery building which has a special mood combined with all modern features There is a big park just opposite to the hotel Public transportation and a nice bakery for breakfast are also close Good wifi all around the hotel ,0,ongoing construction enlarge hotel hotel restaurant nice overprice bathroom practical hotel locate beautiful old monastery building special mood combine modern feature big park opposite hotel public transportation nice bakery breakfast also close good wifi around hotel,0.0,0.672,0.328,0.9337,269,36,0.2113269262807022,0.0,0.0,0.0,0.23656613976817353,0.0,0.0,0.0,0.18901478909091068,0.18901478909091068,0.0,0.24277411741319577,0.0,0.1691650274894032,0.19576324499544293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23081845021818173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16431605386294934,0.0,0.0,0.5897441130970409,0.0,0.0,0.0,0.0,0.0,0.0,0.3987425181713763,0.0,0.0,0.249522573317728,0.0,0.1493960137519017,0.0,0.0,0.0,0.0,0.17433749821206024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30, Little bit on the pricey side The staff were so friendly and helpful plus the bar restaurant area is beautiful Located in its own park and the old building is simply stunning ,0,little bit pricey side staff friendly helpful plus bar restaurant area beautiful locate park old building simply stun,0.0,0.602,0.398,0.872,117,18,0.0,0.0,0.0,0.3038419794201309,0.0,0.0,0.0,0.3538116371298425,0.0,0.28269317001808775,0.0,0.0,0.0,0.0,0.29278625533461256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26903065519705655,0.0,0.0,0.0,0.0,0.3452153120116766,0.0,0.0,0.3538116371298425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37318946089627064,0.0,0.22343877385847283,0.0,0.0,0.0,0.0,0.26074160789019435,0.0,0.0,0.0,0.0,0.20722676507065863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31, Extensive restorations works going on We had scaffolding outside our window blocking the view Temporary reception area The building is an old hospital you can still see the hospital aspects on the inside When the work is completed i m sure it will be fabulous No fridge in the room well there was one but it was very ineffective  Friendly staff The bar restaurant area is lovely and overlooks the park Very modern ,0,extensive restoration work go scaffold outside window block view temporary reception area building old hospital still see hospital aspect inside work complete sure fabulous fridge room well one ineffective friendly staff bar restaurant area lovely overlook park modern,0.088,0.618,0.295,0.886,268,38,0.0,0.0,0.0,0.42987146237611096,0.0,0.0,0.0,0.2502839241452993,0.0,0.0,0.0,0.0,0.0,0.0,0.20711498783761625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19031043931828026,0.0,0.21093222020131397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20711498783761625,0.0,0.0,0.0,0.0,0.2639916637012989,0.21493573118805548,0.15805905532437287,0.0,0.0,0.0,0.0,0.1844468241353061,0.10539128654519202,0.0,0.0,0.0,0.1465907915594839,0.0,0.0,0.0,0.0,0.0,0.2639916637012989,0.0,0.23324593109237685,0.2639916637012989,0.42987146237611096,0.0
32, Our bathroom had an urine order Shower was very slippery No shower chair handles or bars Bed was uncomfortable and mattress pad was too big and you felt like you were falling off Very expensive and breakfast was not included Construction and remodeling were going on and we were inconvenienced by it There was a park and that was nice Not close to town or museums ,1,bathroom urine order shower slippery shower chair handle bar bed uncomfortable mattress pad big felt like fall expensive breakfast include construction remodel go inconvenienced park nice close town museum,0.077,0.767,0.156,0.4019,205,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31139028463538304,0.24879878850368742,0.0,0.19923356443943818,0.31956180033829784,0.0,0.2226706920605739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3038246427953391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2624309344340046,0.0,0.0,0.0,0.0,0.2674118952766139,0.0,0.0,0.0,0.0,0.0,0.2624309344340046,0.0,0.0,0.0,0.0,0.1966488834420035,0.0,0.0,0.0,0.0,0.0,0.0,0.5563361839539268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33, Please see above The hotel is going through renovations and unfortunately it means that the rooms can be less than perfect However the staff did recognise those shortcomings and did everything they could to make the stay as agreeable as possible ,0,please see hotel go renovation unfortunately mean room less perfect however staff recognise shortcoming everything could make stay agreeable possible,0.089,0.595,0.316,0.7275,149,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4537977889263637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3824479557269356,0.0,0.0,0.0,0.22625771787800159,0.0,0.0,0.0,0.0,0.0,0.40538215646907727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4229056587123977,0.0,0.19108831288160544,0.0,0.0,0.0,0.2657884533088924,0.3824479557269356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34, The rooms were cold Although nice the room decor was basic and unwelcoming It could use some design help an area rug or two  The room was very big spacious The bath tub was large enough for two people I love the axcess to the from multiple trams and trains The park location was amazing,0,room cold although nice room decor basic unwelcoming could use design help area rug two room big spacious bath tub large enough two people love axcess multiple tram train park location amazing,0.0,0.675,0.325,0.926,192,32,0.0,0.0,0.0,0.2709529942331489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323793474312845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3155137504627235,0.0,0.323793474312845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194206011191212,0.0,0.0,0.0,0.26590607493635765,0.0,0.0,0.0,0.0,0.1992529304880032,0.0,0.0,0.0,0.0,0.0,0.39857613944866255,0.0,0.0,0.3327940465602421,0.0,0.0,0.0,0.0,0.3078479235265844,0.323793474312845,0.0,0.0,0.0,0.0,0.0,0.0
35, Construction on site but not mentioned on booking com The breakfast can be improved it is quite expensive for its quality  Very nice hotel manager he upgraded us because we had troubles with two different rooms They do everything to make you feel welcome and comfortable The park directly in front of the hotel is amazing rent a bike directly and make a tour Also the bathtub and bed is great ,0,construction site mention book com breakfast improve quite expensive quality nice hotel manager upgrade trouble two different room everything make feel welcome comfortable park directly front hotel amazing rent bike directly make tour also bathtub bed great,0.051,0.567,0.381,0.955,257,37,0.27587740757688073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19759289740681504,0.0,0.3169302431899032,0.2208370227959445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26026984383826196,0.3013226794512845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23482457196385823,0.0,0.30795333073425846,0.0,0.0,0.0,0.0,0.0,0.5517548151537615,0.26026984383826196,0.0,0.0,0.0,0.0,0.1950295009801517,0.0,0.0,0.0,0.0,0.0,0.13004259692924702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36, not cleaned well lady pushing to pay during my breakfast poor signs for temporary reception during renovation the building meeting rooms modern style of my room park,0,clean well lady push pay breakfast poor sign temporary reception renovation build meeting room modern style room park,0.193,0.601,0.206,0.0772,117,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3133578797293609,0.0,0.0,0.0,0.0,0.3914577293654387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27673815802292173,0.4497098709751424,0.0,0.0,0.40837931875765376,0.0,0.3690492828813583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40837931875765376,0.0,0.0,0.0
37, The glass wall separating the bathroom and the toilet from the room is a weird solution for double It is necessary to darken the glasses much more  Very nice hotel located in a park Ca 30 minutes by walk to the city center Not typical for Amsterdam since most city hotels are located in small buildings But pay attention to the fact that most of the rooms are two storeyed so you will have to use stairs to get to bed ,0,glass wall separate bathroom toilet room weird solution double necessary darken glass much nice hotel locate park ca minute walk city center typical amsterdam since city hotel locate small building pay attention fact room two storeyed use stair get bed,0.07,0.814,0.115,0.4588,252,40,0.0,0.0,0.2898009721893986,0.0,0.0,0.0,0.0,0.0,0.21952590865184174,0.0,0.17579237234454906,0.0,0.0,0.0,0.22736371288697377,0.0,0.0,0.549506173973391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22736371288697377,0.0,0.0,0.0,0.0,0.27397668282439824,0.0,0.0,0.0,0.0,0.0,0.0,0.23155413933666696,0.0,0.0,0.0,0.0,0.17351179675192077,0.2819631679542665,0.0,0.0,0.0,0.0,0.2313898618832626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819631679542665,0.0,0.24543971261454486,0.0,0.0,0.0,0.0
38, the only thing that would of been better is if i had booked more nights But apart from that there is not really much I dislike about the Hotel I suppose if there is one thing the room I had did not have a view only other rooms but I dont tend to go on holiday to sit in my hotel room staring out the window so not really a great deal I can find that I did not like plus stayed for 2 nights and this place was perfect for that The location was amazing the room was fantastic east access to public transport set on the lovely Oosterpark lots of places to eat and drink near by or nice walk to the main areas of Amsterdam I would definitely like to stay here again I only had breakfast at the restaurant on site and this was only once and fairly standard as A brit and a connoisseur of cooked breakfasts I was a little disappointed in the hot food but generally lots on offer for everyone just no where does a cooked breakfast like the English but very helpful staff and a nice place to sit with a coffee and start the day and this is the least of any worries due to their being so many good places to eat around and I personally prefer to wander and explore for my dining experiences But not qualified to give a true opinion of the restaurant it was certainly busy in the evenings which suggests its pretty good I will definitely be staying there again if possible the next time i take a trip to Amsterdam,0,thing would better book night apart really much dislike hotel suppose one thing room view room dont tend go holiday sit hotel room star window really great deal find like plus stayed night place perfect location amaze room fantastic east access public transport set lovely oosterpark lot place eat drink near nice walk main area amsterdam would definitely like stay breakfast restaurant site fairly standard brit connoisseur cook breakfast little disappointed hot food generally lot offer everyone cook breakfast like english helpful staff nice place sit coffee start day least worry due many good place eat around personally prefer wander explore dining experience qualify give true opinion restaurant certainly busy evening suggest pretty good definitely stay possible next time take trip amsterdam,0.048,0.594,0.359,0.9939,800,122,0.0,0.12119469327643008,0.24238938655286016,0.09867383556836702,0.11490167149040019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11791692552754646,0.2464935738728269,0.0,0.0,0.0,0.0,0.0,0.11791692552754646,0.0,0.0,0.0,0.0,0.11490167149040019,0.0,0.0,0.0,0.0,0.1121099822945197,0.0,0.0,0.09683588250854634,0.1596186948822129,0.08736872595559977,0.1121099822945197,0.1145769794660868,0.2960215067051011,0.11490167149040019,0.07072463645919606,0.21902196366348792,0.0950834472270798,0.0,0.19367176501709268,0.21902196366348792,0.0,0.0,0.09867383556836702,0.0,0.0,0.45960668596160076,0.19734767113673404,0.0,0.1693536527894542,0.19353436343815966,0.0,0.0,0.0,0.06729767815813548,0.19367176501709268,0.12119469327643008,0.1121099822945197,0.0,0.0,0.12119469327643008,0.10264282574157312,0.0,0.12119469327643008,0.0,0.19367176501709268
39, Staff a few were friendly and willing enough to help but we ran into one gentleman who seemed to be in training and was totally ineffective Every question we asked had to be referred to someone else he wouldn t make eye contact he wouldn t even just say I don t know the answer let me find out for you There didn t seem to be a manager around Unfortunately there is still a lot of construction going on so it is difficult to see what the building will be like when finished The temporary reception area is in a very small dark area under the central staircase too bad Breakfast was overpriced for a good but ordinary buffet  Location on the park with easy access to tram lines was very good ,0,staff friendly willing enough help run one gentleman seem train totally ineffective every question ask referred someone else make eye contact even say know answer let find seem manager around unfortunately still lot construction go difficult see build like finish temporary reception area small dark area central staircase bad breakfast overprice good ordinary buffet location park easy access tram line good,0.13,0.651,0.218,0.785,408,61,0.0,0.0,0.0,0.4329761423391285,0.2520915609678606,0.0,0.26589830254670327,0.0,0.0,0.0,0.0,0.0,0.0,0.18026703180246073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24596666062482753,0.0,0.0,0.0,0.0,0.21648807116956426,0.0,0.0,0.19168492694869566,0.0,0.21245564544567422,0.3501996570682748,0.0,0.0,0.0,0.21648807116956426,0.0,0.15516818661226164,0.24026451482382352,0.0,0.22519594212784894,0.0,0.0,0.0,0.0,0.21648807116956426,0.15920061233615168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14764952081497335,0.0,0.0,0.0,0.24596666062482753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40, Several parts of the building outside are under construction at the moment and getting to the reception required a little search around Also the standard rooms are located towards a rather frequented street which gets very noisy when opening the windows This is rather necessary though due to the sleeping area on the first floor of the room being somewhat stuffy  The hotel is nicely localted directly within the park which is accessed when walking out of the building The building itself has great history and wonderful architecture The staff is very helpful and friendly when in need of anything ,0,several part build outside construction moment get reception require little search around also standard room locate towards rather frequent street get noisy opening window rather necessary though due sleep area first floor room somewhat stuffy hotel nicely localted directly within park access walk building building great history wonderful architecture staff helpful friendly need anything,0.026,0.726,0.249,0.9407,390,54,0.213516271864295,0.0,0.0,0.20526003009847865,0.23901696343955506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39558270188402883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23320972786315947,0.0,0.0,0.0,0.0,0.0,0.20927946600181224,0.0,0.18174328803593423,0.39558270188402883,0.0,0.0,0.18174328803593423,0.23320972786315947,0.11917077165560797,0.0,0.23901696343955506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1509437554839687,0.0,0.0,0.0,0.0,0.0,0.2012938335455848,0.0,0.24528925569265575,0.0,0.13999175530909405,0.0,0.0,0.0,0.0,0.0,0.0,0.213516271864295,0.0,0.25210762555652433,0.0,0.0
